t,dim_1,dim_2,dim_3,dim_4,dim_5
160,0.014249717031507557,0.021035908931380954,0.12156292336573574,0.010287077550575367,1.5419075703910162e-6
161,0.014249717031502693,0.021035908919173705,0.12156287758384618,0.010268702246314652,1.5409455883762852e-6
162,0.014249717031496988,0.021035908906751163,0.12156283186046174,0.010250357376028628,1.539984097257089e-6
163,0.014249717031490867,0.021035908894140858,0.12156278619491435,0.010232042915619712,1.5390230998891648e-6
164,0.014249717031484695,0.021035908881371752,0.12156274058712117,0.010213758840977255,1.5380625991225474e-6
165,0.01424971703147881,0.021035908868473584,0.12156269503749356,0.010195505127977728,1.5371025978015624e-6
166,0.014249717031473447,0.02103590885547562,0.12156264954684494,0.010177281752484928,1.53614309876484e-6
167,0.014249717031468807,0.02103590884240595,0.1215626041163043,0.010159088690350059,1.5351841048453004e-6
168,0.01424971703146496,0.021035908829290958,0.12156255874723379,0.010140925917411975,1.534225618870167e-6
169,0.014249717031461901,0.02103590881615469,0.12156251344115367,0.01012279340949735,1.5332676436609653e-6
170,0.014249717031459599,0.021035908803018602,0.12156246819967438,0.010104691142420809,1.5323101820335218e-6
171,0.014249717031457942,0.021035908789901362,0.12156242302443755,0.01008661909198516,1.5313532367979748e-6
172,0.014249717031456817,0.021035908776818685,0.12156237791706463,0.010068577233981463,1.5303968107587618e-6
173,0.01424971703145612,0.021035908763783404,0.12156233287911539,0.01005056554418932,1.5294409067146348e-6
174,0.014249717031455712,0.02103590875080562,0.12156228791205362,0.010032583998376997,1.5284855274586607e-6
175,0.014249717031455531,0.021035908737892836,0.12156224301722122,0.010014632572301558,1.5275306757782153e-6
176,0.014249717031455462,0.021035908725050036,0.12156219819581983,0.00999671124170905,1.52657635445499e-6
177,0.014249717031455424,0.02103590871228008,0.12156215344889915,0.009978819982334734,1.525622566264996e-6
178,0.014249717031455436,0.021035908699584032,0.1215621087773509,0.009960958769903206,1.524669313978568e-6
179,0.01424971703145543,0.021035908686961303,0.12156206418190833,0.009943127580128528,1.5237166003603587e-6
180,0.014249717031455373,0.021035908674409843,0.12156201966314996,0.009925326388714451,1.5227644281693458e-6
181,0.01424971703145526,0.021035908661926773,0.12156197522150722,0.009907555171354592,1.5218128001588382e-6
182,0.01424971703145515,0.02103590864950825,0.12156193085727388,0.00988981390373253,1.5208617190764698e-6
183,0.01424971703145501,0.021035908637149943,0.12156188657061884,0.009872102561522066,1.5199111876642075e-6
184,0.014249717031454851,0.021035908624847072,0.1215618423615999,0.009854421120387345,1.518961208658358e-6
185,0.014249717031454688,0.021035908612594738,0.12156179823017776,0.00983676955598297,1.5180117847895544e-6
186,0.01424971703145455,0.021035908600388023,0.1215617541762312,0.00981914784395431,1.5170629187827802e-6
187,0.014249717031454402,0.021035908588222105,0.1215617101995719,0.009801555959937487,1.5161146133573496e-6
188,0.01424971703145429,0.021035908576092353,0.12156166629995771,0.00978399387955968,1.515166871226928e-6
189,0.014249717031454183,0.021035908563994586,0.12156162247710714,0.009766461578439248,1.5142196950995272e-6
190,0.014249717031454103,0.021035908551924862,0.12156157873071076,0.009748959032185877,1.5132730876775072e-6
191,0.014249717031454029,0.02103590853987969,0.12156153506044255,0.009731486216400763,1.5123270516575797e-6
192,0.014249717031453977,0.021035908527856077,0.12156149146597013,0.00971404310667676,1.51138158973081e-6
193,0.014249717031453953,0.021035908515851444,0.1215614479469625,0.009696629678598585,1.5104367045826233e-6
194,0.014249717031453921,0.021035908503863596,0.12156140450309721,0.009679245907742919,1.5094923988928029e-6
195,0.014249717031453906,0.02103590849189097,0.12156136113406608,0.009661891769678653,1.5085486753354982e-6
196,0.014249717031453897,0.021035908479932208,0.12156131783958006,0.009644567239966933,1.507605536579217e-6
197,0.014249717031453888,0.021035908467986388,0.12156127461937119,0.009627272294161458,1.5066629852868433e-6
198,0.01424971703145389,0.02103590845605303,0.12156123147319625,0.009610006907808548,1.50572102411563e-6
199,0.014249717031453904,0.02103590844413188,0.12156118840083667,0.009592771056447357,1.5047796557172042e-6
200,0.014249717031453897,0.021035908432222868,0.12156114540209914,0.009575564715609972,1.5038388827375668e-6
201,0.014249717031453911,0.021035908420326318,0.12156110247681527,0.009558387860821693,1.5028987078171076e-6
202,0.014249717031453895,0.02103590840844256,0.1215610596248406,0.009541240467601044,1.5019591335905908e-6
203,0.014249717031453897,0.02103590839657215,0.1215610168460526,0.009524122511460065,1.5010201626871722e-6
204,0.014249717031453904,0.021035908384715734,0.12156097414034932,0.009507033967904387,1.5000817977303963e-6
205,0.014249717031453883,0.021035908372873967,0.121560931507647,0.0094899748124334,1.4991440413381942e-6
206,0.01424971703145387,0.021035908361047732,0.12156088894787795,0.009472945020540507,1.4982068961229023e-6
207,0.014249717031453866,0.021035908349237745,0.12156084646098779,0.009455944567713172,1.4972703646912512e-6
208,0.014249717031453871,0.021035908337444766,0.12156080404693352,0.009438973429433086,1.4963344496443707e-6
209,0.014249717031453873,0.021035908325669473,0.12156076170568113,0.009422031581176438,1.4953991535778026e-6
210,0.014249717031453868,0.021035908313912582,0.12156071943720319,0.009405118998413939,1.4944644790814905e-6
211,0.014249717031453847,0.02103590830217464,0.12156067724147727,0.009388235656611052,1.4935304287397942e-6
212,0.01424971703145384,0.021035908290456283,0.12156063511848374,0.00937138153122815,1.4925970051314878e-6
213,0.014249717031453845,0.021035908278757964,0.12156059306820466,0.009354556597720652,1.4916642108297643e-6
214,0.01424971703145385,0.021035908267080086,0.1215605510906218,0.009337760831539208,1.4907320484022398e-6
215,0.014249717031453852,0.021035908255422932,0.12156050918571572,0.009320994208129806,1.4898005204109536e-6
216,0.014249717031453843,0.021035908243786806,0.12156046735346512,0.009304256702933986,1.4888696294123745e-6
217,0.014249717031453855,0.02103590823217195,0.12156042559384579,0.009287548291388975,1.4879393779574075e-6
218,0.014249717031453852,0.02103590822057846,0.12156038390682986,0.009270868948927816,1.4870097685913874e-6
219,0.014249717031453852,0.02103590820900643,0.12156034229238584,0.009254218650979577,1.4860808038540955e-6
220,0.01424971703145386,0.021035908197455894,0.12156030075047825,0.009237597372969468,1.4851524862797517e-6
221,0.014249717031453883,0.02103590818592688,0.12156025928106787,0.009221005090319017,1.4842248183970244e-6
222,0.01424971703145387,0.02103590817441921,0.12156021788411091,0.009204441778446194,1.4832978027290312e-6
223,0.014249717031453864,0.021035908162932864,0.12156017655955986,0.009187907412765603,1.482371441793346e-6
224,0.014249717031453871,0.021035908151467848,0.12156013530736415,0.009171401968688615,1.4814457381019989e-6
225,0.01424971703145387,0.021035908140023866,0.1215600941274691,0.009154925421623552,1.480520694161484e-6
226,0.014249717031453883,0.021035908128600907,0.12156005301981761,0.009138477746975805,1.4795963124727604e-6
227,0.014249717031453868,0.02103590811719872,0.1215600119843496,0.009122058920147972,1.4786725955312545e-6
228,0.014249717031453868,0.021035908105817246,0.12155997102100288,0.00910566891654008,1.4777495458268654e-6
229,0.014249717031453859,0.021035908094456348,0.12155993012971351,0.009089307711549695,1.476827165843975e-6
230,0.014249717031453857,0.021035908083115867,0.1215598893104159,0.009072975280572049,1.475905458061439e-6
231,0.014249717031453836,0.021035908071795683,0.12155984856304315,0.009056671599000258,1.474984424952605e-6
232,0.014249717031453836,0.02103590806049572,0.12155980788752782,0.009040396642225414,1.4740640689853023e-6
233,0.014249717031453852,0.021035908049215818,0.12155976728380173,0.00902415038563677,1.4731443926218584e-6
234,0.014249717031453852,0.02103590803795587,0.12155972675179638,0.009007932804621883,1.4722253983190952e-6
235,0.01424971703145385,0.02103590802671585,0.1215596862914437,0.00899174387456676,1.4713070885283377e-6
236,0.014249717031453848,0.021035908015495586,0.12155964590267491,0.008975583570856014,1.4703894656954123e-6
237,0.014249717031453848,0.021035908004295095,0.12155960558542234,0.008959451868873026,1.469472532260658e-6
238,0.01424971703145385,0.02103590799311425,0.12155956533961815,0.00894334874400007,1.4685562906589265e-6
239,0.01424971703145386,0.021035907981953057,0.12155952516519548,0.008927274171618494,1.4676407433195866e-6
240,0.014249717031453852,0.021035907970811445,0.12155948506208782,0.00891122812710883,1.4667258926665277e-6
241,0.01424971703145387,0.021035907959689456,0.12155944503022942,0.008895210585850976,1.465811741118163e-6
242,0.014249717031453875,0.02103590794858706,0.12155940506955507,0.008879221523224335,1.4648982910874415e-6
243,0.014249717031453859,0.021035907937504133,0.12155936518000016,0.00886326091460797,1.4639855449818437e-6
244,0.014249717031453878,0.02103590792644079,0.12155932536150062,0.008847328735380768,1.4630735052033889e-6
245,0.014249717031453883,0.021035907915397046,0.12155928561399344,0.0088314249609215,1.4621621741486358e-6
246,0.014249717031453873,0.021035907904372778,0.12155924593741561,0.008815549566609095,1.4612515542086963e-6
247,0.014249717031453876,0.021035907893368073,0.12155920633170492,0.00879970252782274,1.4603416477692342e-6
248,0.014249717031453878,0.021035907882382895,0.12155916679679944,0.00878388381994195,1.4594324572104615e-6
249,0.014249717031453866,0.021035907871417243,0.12155912733263753,0.008768093418346837,1.4585239849071596e-6
250,0.014249717031453862,0.021035907860471176,0.12155908793915829,0.008752331298418178,1.457616233228669e-6
251,0.014249717031453852,0.021035907849544663,0.12155904861630054,0.008736597435537573,1.4567092045389039e-6
252,0.014249717031453852,0.021035907838637617,0.12155900936400348,0.008720891805087644,1.4558029011963494e-6
253,0.014249717031453854,0.021035907827750184,0.12155897018220665,0.008705214382452113,1.4548973255540737e-6
254,0.014249717031453847,0.02103590781688227,0.12155893107084957,0.008689565143015946,1.4539924799597202e-6
255,0.014249717031453852,0.021035907806033906,0.12155889202987166,0.008673944062165572,1.4530883667555272e-6
256,0.014249717031453866,0.021035907795205103,0.12155885305921263,0.008658351115288974,1.452184988278325e-6
257,0.014249717031453866,0.0210359077843958,0.12155881415881195,0.008642786277775821,1.4512823468595372e-6
258,0.014249717031453873,0.021035907773606033,0.12155877532860913,0.008627249525017635,1.4503804448251891e-6
259,0.014249717031453876,0.021035907762835808,0.12155873656854375,0.008611740832407951,1.4494792844959146e-6
260,0.014249717031453866,0.021035907752085057,0.12155869787855511,0.008596260175342423,1.4485788681869607e-6
261,0.014249717031453857,0.02103590774135376,0.1215586592585826,0.008580807529219001,1.4476791982081853e-6
262,0.014249717031453852,0.021035907730641963,0.12155862070856535,0.008565382869438035,1.44678027686407e-6
263,0.014249717031453852,0.0210359077199496,0.12155858222844247,0.0085499861714025,1.4458821064537222e-6
264,0.014249717031453847,0.021035907709276658,0.12155854381815287,0.00853461741051801,1.4449846892708756e-6
