t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
193,5.935746907459624,-2.4472948255565683,-1.886371854014215,-0.1143789462214594,0.030553328104280686,-0.0010109628495565501
194,5.811021831634886,-2.5417557556810553,-1.961130590664165,-0.1128525437329157,0.030502782293900892,-0.0010109720051624412
195,5.6814802934866355,-2.6399527159893736,-2.031988716328066,-0.11132866853942748,0.030452236036222945,-0.0010109812776367645
196,5.546940363328951,-2.741690678937787,-2.093443158144664,-0.10980732066423342,0.030401689325074012,-0.0010109906674952132
197,5.407236745723285,-2.8464994633465612,-2.143666485911782,-0.10828850013115177,0.030351142154296254,-0.0010110001752379107
198,5.2622299402211015,-2.9538175166152083,-2.1833273150985035,-0.10677220696452547,0.030300594517771614,-0.0010110098013523315
199,5.11180768991547,-3.0631167170899056,-2.212374642972856,-0.10525844118875037,0.0302500464094024,-0.001011019546315683
200,4.955884202930866,-3.173866392913321,-2.2287354990946477,-0.10374720282878397,0.030199497823128273,-0.0010110294105979008
201,4.794402810805901,-3.2854322235696167,-2.2308079404077095,-0.10223849191001032,0.030148948752924665,-0.0010110393946643776
202,4.62734056824916,-3.397099791489393,-2.2179183540759024,-0.10073230845831846,0.030098399192821226,-0.0010110494989795805
203,4.454711090320523,-3.508120998433497,-2.1894483239844442,-0.09922865249991424,0.030047849136898,-0.0010110597240106157
204,4.276566171947258,-3.617716825425956,-2.144333850425487,-0.09772752406124158,0.029997298579284105,-0.0010110700702310055
205,4.092997886108161,-3.725055053429373,-2.0811535645077424,-0.09622892316942679,0.029946747514181984,-0.001011080538125184
206,3.9041416989558346,-3.8292323951613305,-1.9966159168290787,-0.0947328498519368,0.029896195935855453,-0.0010110911281925098
207,3.710182345768399,-3.929180985585112,-1.8865971454007362,-0.09323930413698871,0.029845643838652885,-0.0010111018409523994
208,3.51136311493288,-4.023626771538072,-1.7499482125092083,-0.09174828605335046,0.02979509121702529,-0.0010111126769503035
209,3.3079924372384473,-4.11123824811773,-1.5870333467809257,-0.09025979563011621,0.029744538065532622,-0.0010111236367643618
210,3.1004448608604642,-4.190702121870167,-1.397733433722228,-0.08877383289656222,0.029693984378836503,-0.001011134721012023
211,2.889160744594778,-4.260699143486692,-1.1828294758323297,-0.08729039788230232,0.02964343015170509,-0.0010111459303568818
212,2.6746454376986986,-4.319949113865973,-0.9445874576724151,-0.08580949061701737,0.029592875379001925,-0.0010111572655152052
213,2.4574654618371703,-4.367285132963789,-0.6878439722609608,-0.08433111113030693,0.029542320055671794,-0.0010111687272621515
214,2.2382396431219416,-4.401782130475192,-0.4210188809923316,-0.0828552594512846,0.02949176417671076,-0.0010111803164370597
215,2.0176225348637575,-4.42293602917884,-0.15486395045841883,-0.08138193560840745,0.02944120773712695,-0.001011192033947215
216,1.7962804553367022,-4.430780340237385,0.0983726218478026,-0.07991113962921086,0.029390650731879117,-0.0010112038807689498
217,1.5748627390729946,-4.425960984845678,0.3275417918044128,-0.07844287154014626,0.029340093155805713,-0.0010112158579457728
218,1.3539724875666854,-4.409681336528541,0.5260405462850254,-0.07697713136712894,0.029289535003579146,-0.0010112279665839081
219,1.1341443758128842,-4.383474919388228,0.6923619179043232,-0.0755139191358666,0.029238976269657123,-0.0010112402078450216
220,0.9158345204086208,-4.348950605893104,0.8290892367333762,-0.07405323487240305,0.029188416948276993,-0.0010112525829383085
221,0.6994218193733639,-4.307588101799045,0.9402975980861394,-0.07259507860345307,0.029137857033464918,-0.0010112650931125694
222,0.4852162819514112,-4.260663358019473,1.028052963403542,-0.07113945035643401,0.02908729651905669,-0.0010112777396492434
223,0.27346670511499127,-4.209349027460073,1.0922587449818018,-0.06968635015904777,0.0290367353986975,-0.0010112905238559644
224,0.06436313417856364,-4.15482259256213,1.1332855589158677,-0.06823577803936223,0.02898617366585008,-0.0010113034470607231
225,-0.14196279967504677,-4.098243004948655,1.1536469834237988,-0.06678773402594468,0.028935611313793793,-0.0010113165106058442
226,-0.34543427105333724,-4.040643537309067,1.1575550661424292,-0.06534221814797576,0.028885048335632556,-0.0010113297158422807
227,-0.5460208523013014,-3.9828468599701767,1.1508773178901581,-0.06389923043556346,0.028834484724322536,-0.0010113430641250087
228,-0.7437259183042733,-3.925382267566457,1.1395164604154873,-0.062458770919769216,0.028783920472696123,-0.0010113565568094323
229,-0.9385719256764143,-3.868483918723599,1.1285179416341602,-0.06102083963255859,0.028733355573493487,-0.0010113701952494897
230,-1.1305867339402156,-3.8121336996607846,1.122900887101946,-0.059585436606790006,0.028682790019389247,-0.0010113839807970675
