t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
222,4.536185150971971,1.4372655014064868,-7.252714256288555,0.4739059390836897,-0.04481316915414774,0.001991426472461156
223,4.59899240781217,1.0752211782269245,-7.336404348541364,0.4716678054306489,-0.044713425688903345,0.001990299951084577
224,4.643592787588359,0.7089895542690074,-7.3902121862583385,0.4694346580045021,-0.04461374033797559,0.0019891648672368807
225,4.669814275471729,0.34006474871108927,-7.413904346927713,0.4672064937382304,-0.04451411354881693,0.0019880213108450407
226,4.6775598524199955,-0.03004744791360342,-7.407415683826594,0.46498330954173617,-0.044414545756827975,0.0019868693726137272
227,4.666807878502837,-0.39983798791406816,-7.370863986401464,0.46276510230349377,-0.044315037385310126,0.0019857091436473514
228,4.63761201840705,-0.7678037132234712,-7.304469373052427,0.46055186889175254,-0.04421558884546386,0.0019845407150717483
229,4.590100811948229,-1.132452471465499,-7.20857564675063,0.4583436061556996,-0.04411620053644897,0.0019833641776586413
230,4.524476982310331,-1.4923093004581975,-7.083698190382379,0.456140310926841,-0.04401687284548871,0.0019821796214533247
231,4.441016360007811,-1.8459250073821296,-6.93045994432526,0.4539419800203233,-0.04391760614803264,0.0019809871354077293
232,4.340066449817993,-2.191881546319935,-6.749568040126447,0.451748610235932,-0.04381840080796637,0.0019797868070206433
233,4.222044778194665,-2.528796227979535,-6.541833027780047,0.44956019835913275,-0.04371925717785853,0.001978578721986092
234,4.087436992497639,-2.8553268905979405,-6.308151551824492,0.44737674116219395,-0.04362017559926118,0.00197736296385174
235,3.9367947214062613,-3.170176204370371,-6.049568201087764,0.445198235405183,-0.04352115640303578,0.001976139613687277
236,3.770733168020786,-3.472099069348062,-5.76724105984523,0.4430246778373209,-0.04342219990973996,0.001974908749765314
237,3.5899283315408166,-3.7599082896460256,-5.462377582850722,0.44085606519780035,-0.04332330643005749,0.0019736704472561413
238,3.3951140615780613,-4.032477041963796,-5.136312424241538,0.438692394216717,-0.043224476265256405,0.001972424777937035
239,3.1870788873092843,-4.288745235890496,-4.790502089656417,0.43653366161613344,-0.04312570970768482,0.0019711718099172586
240,2.966662519887716,-4.527725606384352,-4.426459515618642,0.4343798641110858,-0.04302700704132843,0.0019699116073812304
241,2.734752144003493,-4.748506535389648,-4.045694354226668,0.43223099841004003,-0.04292836854237531,0.001968644230349485
242,2.4922786289296504,-4.9502518871528505,-3.649750747387822,0.4300870612153399,-0.04282979447980869,0.001967369734459138
