t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
506,0.014249717086460232,0.021035917378367797,0.12159358013510337,0.022548135910894097,0.00010887058537727017,1.2372396330344085e-6,3.256665049790449e-8
507,0.014249717086444008,0.021035917371872753,0.12159355664681522,0.022538737386776156,0.00010886972366309735,1.2360291403309988e-6,3.2556799184681244e-8
508,0.014249717086427615,0.021035917365389636,0.12159353320624085,0.022529357599582703,0.00010886865101880812,1.2348407627748317e-6,3.2546850802496966e-8
509,0.014249717086411082,0.021035917358919916,0.1215935098185934,0.02251999863910877,0.00010886734574165148,1.2336743998899931e-6,3.253680822035441e-8
510,0.014249717086394399,0.021035917352465006,0.12159348648901987,0.022510662568521488,0.00010886578679930638,1.2325299447044695e-6,3.2526674333476216e-8
511,0.014249717086377593,0.021035917346026303,0.12159346322259763,0.022501351423663,0.00010886395382729418,1.2314072838962496e-6,3.251645206111234e-8
512,0.014249717086360634,0.02103591733960518,0.12159344002433475,0.02249206721237884,0.00010886182712611525,1.2303062979399099e-6,3.2506144344381196e-8
513,0.014249717086343532,0.02103591733320302,0.12159341689916721,0.022482811913871963,0.00010885938765812988,1.2292268612537897e-6,3.249575414414586e-8
514,0.014249717086326306,0.021035917326821196,0.12159339385195708,0.022473587478082327,0.00010885661704417581,1.2281688423475141e-6,3.248528443892538e-8
515,0.014249717086308957,0.021035917320461086,0.12159337088749218,0.022464395825091424,0.00010885349755994082,1.2271321039699552e-6,3.2474738222840605e-8
516,0.014249717086291507,0.02103591731412409,0.12159334801048383,0.022455238844552437,0.00010885001213208783,1.226116503257367e-6,3.2464118503595686e-8
517,0.014249717086273938,0.02103591730781139,0.12159332522556554,0.022446118395144876,0.00010884614433413802,1.2251218918817793e-6,3.24534283004953e-8
518,0.014249717086256261,0.021035917301524217,0.12159330253729174,0.02243703630405466,0.00010884187838213237,1.2241481161994893e-6,3.2442670642496476e-8
519,0.01424971708623848,0.021035917295263985,0.1215932799501372,0.02242799436647829,0.00010883719913005636,1.2231950173995988e-6,3.243184856629741e-8
520,0.014249717086220592,0.02103591728903176,0.12159325746849503,0.02241899434515169,0.0001088320920650459,1.2222624316525054e-6,3.242096511446098e-8
521,0.014249717086202608,0.02103591728282877,0.12159323509667572,0.02241003796990388,0.00010882654330239026,1.2213501902583446e-6,3.241002333357492e-8
522,0.014249717086184556,0.021035917276656362,0.12159321283890669,0.022401126937233756,0.00010882053958031023,1.2204581197951613e-6,3.2399026272447565e-8
523,0.014249717086166395,0.021035917270515504,0.12159319069933054,0.022392262909911892,0.00010881406825455245,1.2195860422670035e-6,3.238797698033996e-8
524,0.01424971708614817,0.021035917264407532,0.12159316868200477,0.02238344751660503,0.0001088071172927709,1.2187337752515142e-6,3.237687850523376e-8
525,0.014249717086129862,0.021035917258333307,0.12159314679090022,0.02237468235152471,0.00010879967526873454,1.2179011320473632e-6,3.2365733892135716e-8
526,0.014249717086111493,0.021035917252294287,0.12159312502990116,0.02236596897409892,0.0001087917313563389,1.2170879218210397e-6,3.235454618141782e-8
527,0.014249717086093062,0.02103591724629118,0.1215931034028031,0.022357308908666704,0.00010878327532344765,1.2162939497532957e-6,3.234331840719413e-8
528,0.01424971708607457,0.02103591724032524,0.12159308191331412,0.02234870364419555,0.00010877429752556065,1.2155190171849807e-6,3.233205359573354e-8
529,0.014249717086056019,0.02103591723439745,0.12159306056505252,0.022340154634021517,0.00010876478889931826,1.2147629217622459e-6,3.23207547639085e-8
530,0.014249717086037414,0.021035917228508803,0.12159303936154693,0.022331663295611266,0.00010875474095584035,1.2140254575810649e-6,3.230942491768033e-8
531,0.014249717086018784,0.02103591722266027,0.12159301830623563,0.022323231010346403,0.00010874414577391928,1.2133064153310912e-6,3.2298067050620437e-8
532,0.014249717086000094,0.021035917216852773,0.12159299740246617,0.02231485912332919,0.00010873299599306339,1.2126055824386686e-6,3.2286684142467476e-8
533,0.014249717085981372,0.02103591721108728,0.12159297665349501,0.022306548943210304,0.0001087212848063907,1.2119227432089217e-6,3.227527915772007e-8
534,0.014249717085962616,0.02103591720536462,0.12159295606248699,0.02229830174203702,0.00010870900595339901,1.2112576789671182e-6,3.2263855044266485e-8
535,0.01424971708594385,0.02103591719968568,0.12159293563251475,0.022290118755123066,0.00010869615371259908,1.2106101681989826e-6,3.225241473204887e-8
536,0.01424971708592506,0.021035917194051332,0.12159291536655933,0.02228200118093816,0.00010868272289401888,1.2099799866899857e-6,3.2240961131764036e-8
537,0.014249717085906279,0.0210359171884625,0.1215928952675092,0.022273950181018895,0.00010866870883159932,1.209366907663659e-6,3.222949713359933e-8
538,0.014249717085887454,0.0210359171829197,0.12159287533815982,0.022265966879898968,0.00010865410737547285,1.2087707019187958e-6,3.2218025606003934e-8
539,0.014249717085868639,0.021035917177423997,0.12159285558121488,0.022258052365059136,0.00010863891488412874,1.2081911379654535e-6,3.2206549394495454e-8
540,0.014249717085849831,0.021035917171976008,0.1215928359992848,0.022250207686896853,0.0001086231282164846,1.207627982159861e-6,3.2195071320501886e-8
541,0.014249717085831032,0.02103591716657643,0.1215928165948873,0.022242433858714508,0.00010860674472385536,1.207080998838025e-6,3.21835941802381e-8
542,0.014249717085812224,0.021035917161225985,0.12159279737044756,0.022234731856727065,0.00010858976224183562,1.206549950448121e-6,3.217212074361734e-8
543,0.01424971708579343,0.021035917155925354,0.12159277832829785,0.022227102620087733,0.00010857217908209185,1.2060345976814977e-6,3.216065375319709e-8
544,0.014249717085774664,0.021035917150675137,0.12159275947067817,0.022219547050931703,0.0001085539940240808,1.2055346996024398e-6,3.214919592315956e-8
545,0.014249717085755906,0.021035917145476,0.1215927407997363,0.022212066014438068,0.00010853520630668551,1.2050500137764467e-6,3.213774993832611e-8
546,0.01424971708573718,0.021035917140328434,0.12159272231752721,0.022204660338908746,0.00010851581561978834,1.2045802963971561e-6,3.212631845320582e-8
