t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
110,0.008722802329355706,0.04708190174377107,0.9969516477380532,0.8396275477394598,0.04786290506289635,0.0025103227735785664,4.8609064975533493e-5,3.7809470278081967e-7
111,0.008722802246686336,0.04708190157703037,0.9969487716048298,0.8349621745149345,0.04695050359622113,0.0024784707294092244,4.825148832862576e-5,3.7709668784911713e-7
112,0.008722802186456397,0.04708190140243179,0.9969460606779696,0.8304988479248461,0.04605502255572436,0.0024469548068886265,4.7895798711663866e-5,3.7609875940787727e-7
113,0.008722802144839408,0.04708190123671339,0.9969435017486945,0.8262312307521127,0.04517621516843454,0.0024157723412163764,4.75419910728176e-5,3.7510092034286704e-7
114,0.008722802117879628,0.047081901092311584,0.9969410826461179,0.8221531205621242,0.04431383739686816,0.0023849206817259587,4.7190060358211824e-5,3.741031736043962e-7
115,0.008722802101816713,0.04708190097639278,0.9969387922790883,0.8182584476317375,0.043467647917430546,0.0023543971918602866,4.6840001511994826e-5,3.731055222081204e-7
116,0.008722802093310954,0.04708190089092018,0.9969366206405672,0.8145412728935231,0.04263740809802198,0.0023241992491228112,4.6491809476187536e-5,3.7210796923541714e-7
117,0.008722802089575264,0.04708190083341527,0.9969345587831192,0.8109957859095456,0.04182288197657029,0.002294324245052496,4.6145479190768465e-5,3.711105178342906e-7
118,0.008722802088426978,0.04708190079810903,0.9969325987726086,0.8076163028612768,0.041023836238794964,0.002264769585172314,4.5801005593486866e-5,3.7011317121956723e-7
119,0.008722802088276672,0.04708190077723517,0.9969307336261377,0.8043972645735075,0.04024004019730519,0.002235532688972903,4.5458383620033984e-5,3.69115932674043e-7
120,0.008722802088071347,0.047081900762269036,0.9969289572391447,0.8013332345466948,0.03947126576928413,0.002206610989852794,4.511760820377738e-5,3.6811880554844695e-7
121,0.008722802087209668,0.04708190074498797,0.9969272643057379,0.7984188970255028,0.03871728745573951,0.002178001935099823,4.4778674275908305e-5,3.671217932624977e-7
122,0.008722802085444157,0.04708190071828231,0.9969256502353848,0.7956490550817923,0.037977882319994286,0.0021497029858476833,4.4441576765341626e-5,3.661248993052862e-7
123,0.00872280208278216,0.04708190067668546,0.9969241110686877,0.7930186287194742,0.037252829966235246,0.0021217116170303093,4.410631059859118e-5,3.6512812723560806e-7
124,0.008722802079394638,0.047081900616637834,0.9969226433942229,0.7905226530078027,0.036541912518896866,0.0020940253173573164,4.377287069985674e-5,3.6413148068279854e-7
125,0.008722802075538433,0.047081900536514856,0.9969212442680979,0.7881562762315931,0.03584491460171313,0.0020666415892781,4.344125199101155e-5,3.631349633473597e-7
126,0.008722802071495124,0.047081900436481534,0.9969199111376921,0.7859147580619502,0.03516162331645832,0.002039557948929716,4.31114493913969e-5,3.621385790009947e-7
127,0.008722802067526767,0.047081900318202995,0.9969186417702957,0.7837934677541549,0.03449182822278829,0.0020127719261176253,4.278345781797759e-5,3.6114233148762787e-7
128,0.008722802063847887,0.047081900184495706,0.996917434187782,0.7817878823628605,0.03383532131754023,0.001986281064275641,4.245727218528033e-5,3.6014622472385754e-7
129,0.008722802060611146,0.047081900038941915,0.9969162866075681,0.7798935849754499,0.03319189701372635,0.0019600829204117925,4.213288740517165e-5,3.5915026269890783e-7
130,0.00872280205790423,0.047081899885520855,0.9969151973904039,0.7781062629746057,0.03256135212084581,0.0019341750650931414,4.181029838705997e-5,3.5815444947576105e-7
131,0.008722802055754873,0.04708189972827856,0.996914164995069,0.776421706313418,0.03194348582409906,0.0019085550823921115,4.1489500037687596e-5,3.571587891911634e-7
132,0.00872280205414087,0.04708189957105727,0.99691318793997,0.7748358058193893,0.03133809966481736,0.0018832205698662355,4.11704872612638e-5,3.561632860564806e-7
133,0.008722802053002774,0.04708189941728909,0.996912264771519,0.7733445515119308,0.03074499752019118,0.0018581691385150668,4.0853254959383355e-5,3.5516794435806817e-7
134,0.008722802052257445,0.04708189926986384,0.996911394038942,0.7719440309395601,0.03016398558294196,0.0018333984127297475,4.053779803084685e-5,3.541727684572887e-7
135,0.008722802051810453,0.047081899131056815,0.9969105742751494,0.770630427543458,0.029594872341878596,0.0018089060302665767,4.022411137173688e-5,3.5317776279121043e-7
136,0.008722802051566655,0.04708189900251143,0.9969098039831082,0.769400019038329,0.02903746856247019,0.0017846896422202903,3.991218987551032e-5,3.5218293187338675e-7
137,0.008722802051438263,0.04708189888526589,0.9969090816271517,0.7682491758121444,0.02849158726698197,0.0017607469129752784,3.960202843282242e-5,3.5118828029381383e-7
138,0.008722802051350571,0.04708189877981393,0.9969084056285785,0.7671743593410442,0.027957043714625155,0.0017370755201599306,3.9293621931431144e-5,3.501938127192122e-7
139,0.008722802051244876,0.0470818986861834,0.9969077743649599,0.7661721206355888,0.027433655383011707,0.0017136731546328178,3.8986965256393846e-5,3.49199533893944e-7
140,0.008722802051079614,0.04708189860402571,0.99690718617236,0.7652390986957134,0.02692124194851548,0.0016905375204341725,3.8682053289924814e-5,3.4820544864011685e-7
141,0.008722802050829592,0.04708189853270973,0.9969066393499902,0.7643720189842654,0.026419625266697357,0.0016676663347367756,3.8378880911252585e-5,3.472115618576583e-7
142,0.008722802050484113,0.04708189847140631,0.9969061321665925,0.7635676919290697,0.02592862935390887,0.0016450573278261576,3.807744299675125e-5,3.4621787852500274e-7
143,0.008722802050044283,0.047081898419165685,0.9969056628680184,0.7628230114370689,0.0254480803684507,0.0016227082430687765,3.7777734419992656e-5,3.4522440369971973e-7
144,0.008722802049520174,0.047081898374985186,0.9969052296855786,0.7621349534222008,0.024977806590816935,0.0016006168368434717,3.747975005137305e-5,3.442311425178543e-7
145,0.008722802048927846,0.04708189833786208,0.9969048308446745,0.7615005743651767,0.02451763840616682,0.0015787808785422688,3.718348475849532e-5,3.4323810019534616e-7
146,0.008722802048286583,0.047081898306830794,0.9969044645733152,0.7609170098772504,0.024067408284792563,0.0015571981505037523,3.688893340583183e-5,3.4224528202748995e-7
147,0.008722802047616643,0.04708189828099265,0.9969041291103681,0.760381473293107,0.023626950764360406,0.00153586644799986,3.659609085495941e-5,3.4125269338992377e-7
148,0.008722802046937457,0.04708189825953143,0.9969038227131904,0.7598912542731191,0.023196102430782822,0.001514783579172832,3.63049519642454e-5,3.4026033973808875e-7
149,0.008722802046266388,0.04708189824172391,0.9969035436645386,0.7594437174319106,0.022774701900885312,0.0014939473650316623,3.6015511589208686e-5,3.3926822660857524e-7
150,0.008722802045617876,0.047081898226939305,0.9969032902786257,0.7590363009771042,0.02236258980359887,0.0014733556393917383,3.572776458222961e-5,3.3827635961859654e-7
151,0.008722802045003088,0.0470818982146384,0.9969030609063011,0.7586665153641019,0.021959608761272696,0.001453006248817296,3.544170579230997e-5,3.372847444656459e-7
152,0.008722802044429838,0.047081898204365535,0.9969028539392899,0.7583319419825656,0.021565603373403932,0.0014328970526410322,3.515733006568057e-5,3.36293386929433e-7
153,0.008722802043902847,0.04708189819574143,0.996902667813555,0.7580302318411721,0.02118042019731759,0.0014130259228773228,3.487463224523447e-5,3.3530229287060476e-7
154,0.0087228020434241,0.04708189818845295,0.9969025010117586,0.7577591042826198,0.020803907731298144,0.0013933907442151693,3.459360717084554e-5,3.343114682318707e-7
155,0.00872280204299338,0.0470818981822438,0.9969023520649758,0.757516345707249,0.020435916396199526,0.001373989413954418,3.431424967904851e-5,3.333209190373269e-7
156,0.008722802042608717,0.04708189817690817,0.9969022195536866,0.7572998083214906,0.02007629851882503,0.0013548198420009988,3.4036554603395554e-5,3.323306513937104e-7
157,0.008722802042266897,0.047081898172278785,0.9969021021080816,0.7571074088935017,0.019724908313501575,0.0013358799507936156,3.3760516774022455e-5,3.313406714893405e-7
158,0.008722802041963925,0.04708189816822178,0.9969019984079045,0.7569371275335645,0.019381601865603514,0.0013171676752978003,3.3486131017999656e-5,3.303509855953288e-7
159,0.008722802041695406,0.04708189816463205,0.996901907181801,0.7567870064848485,0.019046237113732628,0.0012986809629459855,3.32133921590531e-5,3.293616000649521e-7
160,0.00872280204145682,0.047081898161423795,0.9969018272062925,0.7566551489336493,0.018718673833015793,0.001280417773616404,3.294229501774376e-5,3.283725213343311e-7
161,0.008722802041243786,0.04708189815853109,0.9969017573045149,0.7565397178341782,0.01839877361794683,0.0012623760795892154,3.267283441137218e-5,3.273837559222827e-7
162,0.008722802041052162,0.0470818981558997,0.9969016963447124,0.756438934748318,0.018086399865354798,0.0012445538655061412,3.24050051539433e-5,3.2639531043037775e-7
163,0.008722802040878165,0.04708189815348729,0.996901643238632,0.7563510787036651,0.017781417757866125,0.0012269491283408661,3.213880205622972e-5,3.2540719154318833e-7
164,0.008722802040718389,0.04708189815125632,0.9969015969397887,0.7562744850632814,0.017483694246964797,0.0012095598773557115,3.187421992571381e-5,3.244194060282725e-7
165,0.008722802040569905,0.047081898149177855,0.996901556441793,0.7562075444135359,0.0171930980363389,0.0011923841340598625,3.161125356650874e-5,3.2343196073596485e-7
166,0.008722802040430126,0.04708189814722488,0.9969015207766039,0.7561487014674051,0.01690949956572929,0.0011754199321860207,3.1349897779528156e-5,3.224448625999906e-7
167,0.008722802040296804,0.047081898145371406,0.9969014890128771,0.7560964539811091,0.016632770994410323,0.0011586653176482973,3.1090147362419334e-5,3.214581186372712e-7
