t,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,σ2_1,σ2_2,σ2_3,σ2_4,σ2_5,σ2_6
1213,-26763.989792701468,-2042.0150723313518,-95.60926680742706,-3.034193052706103,-0.07093753507864387,-0.0014117491827406758,0.014249717038794765,0.02103590926072274,0.1215641269051204,0.010765096654505932,1.4612101331984446e-5,6.890207388812359e-8
1214,-26968.66985226539,-2051.5911818057552,-95.83493374984754,-3.0412938617039025,-0.07107873483128868,-0.0014145573041469727,0.014249717038794855,0.02103590926151453,0.12156412976024768,0.010766235053938616,1.4619645713350433e-5,6.890002692475423e-8
1215,-27174.30865229501,-2061.189893501797,-96.06453794416466,-3.048408804837268,-0.07122021571518788,-0.0014173629260670806,0.01424971703879492,0.021035909262321524,0.12156413267042401,0.01076739544239341,1.4627198792734414e-5,6.889797925294851e-8
1216,-27380.908472703457,-2070.8116012152127,-96.2997294685471,-3.0555379102057607,-0.07136197746883387,-0.0014201660171533328,0.01424971703879499,0.02103590926314392,0.12156413563610888,0.010768578003625384,1.463476014016141e-5,6.88959316609437e-8
1217,-27588.471641030133,-2080.456863749824,-96.54288365878364,-3.0626812058682864,-0.07150401982827029,-0.0014229665471926928,0.014249717038795053,0.02103590926398186,0.12156413865776028,0.01076978292097277,1.4642329323159285e-5,6.889388495538175e-8
1218,-27797.000552571364,-2090.126477443347,-96.79620613202567,-3.0698387198591304,-0.07164634252704108,-0.001425764487056423,0.014249717038795134,0.021035909264835503,0.12156414173583545,0.010771010377336483,1.4649905906777044e-5,6.889183996148829e-8
1219,-28006.497693287445,-2099.8214591952033,-97.06146878657187,-3.077010480190677,-0.07178894529777716,-0.0014285598085486532,0.014249717038795205,0.021035909265704943,0.12156414487079016,0.010772260555159448,1.4657489453603858e-5,6.888979752325191e-8
1220,-28216.96565968681,-2109.543003094927,-97.34000778045956,-3.084196514834541,-0.07193182787211481,-0.0014313524842206999,0.014249717038795264,0.021035909266590217,0.12156414806307915,0.010773533636405784,1.4665079523788677e-5,6.888775850360354e-8
1221,-28428.407174365973,-2119.292436848224,-97.63176368403373,-3.0913968517404617,-0.07207498998046447,-0.0014341424872130314,0.01424971703879535,0.021035909267491597,0.12156415131315583,0.010774829802539947,1.4672675675060384e-5,6.888572378459558e-8
1222,-28640.82509239952,-2129.0710822177516,-97.93525064363021,-3.0986115188192374,-0.0722184313529414,-0.0014369297910042306,0.01424971703879543,0.021035909268409134,0.12156415462147238,0.01077614923450562,1.468027746274876e-5,6.888369426758149e-8
1223,-28854.22239360866,-2138.8801123807134,-98.24887332195605,-3.1058405439744443,-0.07236215171861951,-0.001439714369304622,0.014249717038795523,0.021035909269342977,0.12156415798847961,0.01077749211270463,1.4687884439806103e-5,6.888167087339525e-8
1224,-29068.602167153396,-2148.7205409807507,-98.57142432585638,-3.1130839550727787,-0.07250615080485927,-0.0014424961958164908,0.0142497170387956,0.021035909270293206,0.12156416141462675,0.010778858616975612,1.4695496156829457e-5,6.887965454253116e-8
1225,-29283.967597522656,-2158.5932609222673,-98.90237257699009,-3.120341779968814,-0.07265042833908066,-0.0014452752441120537,0.014249717038795675,0.021035909271260006,0.12156416490036183,0.010780248926572629,1.4703112162083545e-5,6.887764623532328e-8
1226,-29500.32195583885,-2168.499112001872,-99.24211768991196,-3.1276140464810283,-0.0727949840465535,-0.0014480514875501345,0.014249717038795769,0.021035909272243504,0.12156416844613122,0.01078166322014363,1.4710732001524463e-5,6.887564693212526e-8
1227,-29717.668599199726,-2178.4389739783237,-99.59098850634105,-3.1349007823849497,-0.0729398176507636,-0.00145082489908615,0.014249717038795864,0.021035909273243718,0.12156417205237942,0.01078310167570878,1.4718355218823838e-5,6.887365763349005e-8
1228,-29936.01097432491,-2188.413759494464,-99.94808389613725,-3.1422020154606423,-0.07308492887493079,-0.0014535954511820039,0.014249717038795942,0.021035909274260873,0.12156417571955,0.010784564470638774,1.4725981355394054e-5,6.887167936034924e-8
1229,-30155.352614695978,-2198.424291080216,-100.31168596094224,-3.1495177734349222,-0.07323031743903258,-0.0014563631156846357,0.014249717038796026,0.021035909275295063,0.12156417944808423,0.010786051781632791,1.4733609950413797e-5,6.886971315419348e-8
1230,-30375.69712745596,-2208.471219475795,-100.68006358612841,-3.1568480840268616,-0.07337598306284224,-0.0014591278636865894,0.014249717038796126,0.02103590927634645,0.12156418323842186,0.010787563784696579,1.4741240540854448e-5,6.886776007725136e-8
1231,-30597.04817616445,-2218.5550223101563,-101.05105329397516,-3.1641929749087288,-0.07352192546317174,-0.0014618896654434222,0.014249717038796223,0.021035909277415027,0.12156418709100054,0.010789100655120357,1.4748872661507479e-5,6.886582121266984e-8
1232,-30819.409461329426,-2228.675960864554,-101.42195089644045,-3.171552473756589,-0.07366814435387557,-0.0014646484903827574,0.014249717038796305,0.021035909278501037,0.12156419100625679,0.010790662567456416,1.4756505845011924e-5,6.886389766469296e-8
1233,-31042.78469606534,-2238.8340260014274,-101.79007518989673,-3.1789266082037537,-0.07381463944581405,-0.0014674043070424842,0.01424971703879639,0.021035909279604557,0.12156419498462441,0.01079224969549694,1.4764139621883448e-5,6.88619905588424e-8
1234,-31267.177579166957,-2249.0289404630853,-102.15310585671688,-3.1863154058605567,-0.07396141044636155,-0.0014701570831279352,0.014249717038796484,0.021035909280725736,0.12156419902653591,0.010793862212251364,1.4771773520543277e-5,6.886010104209611e-8
1235,-31492.59177009931,-2259.2601949602586,-102.50874338616606,-3.193718894322312,-0.07410845705888387,-0.0014729067855767033,0.014249717038796588,0.02103590928186471,0.12156420313242122,0.01079550028992385,1.4779407067348508e-5,6.88582302830682e-8
1236,-31719.030865902936,-2269.527050252857,-102.85423515123266,-3.201137101140111,-0.07425577898130546,-0.0014756533806738813,0.014249717038796688,0.021035909283021556,0.12156420730270859,0.01079716409989057,1.478703978662286e-5,6.885637947218797e-8
1237,-31946.49837593398,-2279.8284918378226,-103.18736323225862,-3.208570053854499,-0.07440337590721369,-0.001478396834199106,0.014249717038796766,0.021035909284196363,0.12156421153782385,0.010798853812676838,1.4794671200688283e-5,6.885454982187899e-8
1238,-32174.99769700737,-2290.163283420172,-103.50789700769819,-3.2160177799659277,-0.07455124752453565,-0.001481137111654009,0.014249717038796865,0.021035909285389297,0.1215642158381907,0.010800569597934203,1.4802300829897365e-5,6.885274256673854e-8
1239,-32404.532101147826,-2300.530165643258,-103.81624541798791,-3.2234803069468367,-0.0746993935156049,-0.0014838741784074974,0.014249717038796957,0.021035909286600457,0.1215642202042308,0.010802311624417422,1.4809928192666313e-5,6.885095896371621e-8
1240,-32635.104736497364,-2310.9279200447227,-104.11232010278837,-3.2309576622541822,-0.0748478135571213,-0.0014866079999743755,0.014249717038797075,0.02103590928783001,0.12156422463636335,0.0108040800599612,1.4817552805508974e-5,6.884920029229242e-8
1241,-32866.7186289081,-2321.3553193261755,-104.39638455356064,-3.238449873281531,-0.07499650732010718,-0.0014893385421702095,0.014249717038797174,0.021035909289078013,0.12156422913500514,0.010805875071457006,1.4825174183071412e-5,6.884746785465742e-8
1242,-33099.37668282172,-2331.8111625381443,-104.66993568911649,-3.24595696741194,-0.07514547447027564,-0.0014920657713428924,0.014249717038797264,0.02103590929034455,0.12156423370057051,0.010807696824829667,1.4832791838167574e-5,6.88457629758894e-8
1243,-33333.0816900655,-2342.2943984234794,-104.93590862877984,-3.253478971978078,-0.07529471466840965,-0.0014947896545632452,0.014249717038797374,0.02103590929162984,0.12156423833347146,0.010809545485013908,1.4840405281815364e-5,6.884408700413276e-8
1244,-33567.83635201743,-2352.8042692370464,-105.19789326894735,-3.261015914285308,-0.07544422757094432,-0.0014975101597864318,0.014249717038797467,0.02103590929293388,0.12156424303411731,0.010811421215930674,1.4848014023273773e-5,6.884244131077587e-8
1245,-33803.64331222941,-2363.3403762237986,-105.45928830070457,-3.268567821592614,-0.0755940128294458,-0.001500227255957747,0.014249717038797589,0.02103590929425692,0.12156424780291492,0.010813324180463532,1.485561757008076e-5,6.884082729062899e-8
1246,-34040.50519137015,-2373.9026604981577,-105.7217375697036,-3.2761347211122533,-0.07574407009265188,-0.001502940913033406,0.01424971703879769,0.021035909295598915,0.1215642526402681,0.010815254540434811,1.4863215428092025e-5,6.883924636210165e-8
1247,-34278.42461244694,-2384.4912275588576,-105.98567056539258,-3.283716640025866,-0.0758943990064216,-0.0015056511019859754,0.014249717038797797,0.021035909296960077,0.12156425754657867,0.010817212456581713,1.4870807101520369e-5,6.883769996737964e-8
1248,-34517.40421115773,-2395.106225853884,-106.25124789543383,-3.2913136054826975,-0.07604499921347822,-0.0015083577948759605,0.014249717038797915,0.02103590929834051,0.12156426252224485,0.010819198088532328,1.4878392092976235e-5,6.883618957260246e-8
1249,-34757.44663885237,-2405.747819891712,-106.51850747168956,-3.298925644601561,-0.0761958703547582,-0.001511060964748129,0.014249717038798036,0.02103590929974029,0.1215642675676626,0.010821211594781423,1.4885969903508579e-5,6.883471666803932e-8
1250,-34998.55456351807,-2416.416177972528,-106.78780539358863,-3.306552784445605,-0.07634701206730722,-0.0015137605856490519,0.014249717038798152,0.021035909301159575,0.1215642726832248,0.010823253132666463,1.4893540032647379e-5,6.883328276826587e-8
1251,-35240.7306717557,-2427.1115040060704,-107.06028088120058,-3.3141950520575234,-0.0764984239866159,-0.0015164566326154936,0.014249717038798279,0.021035909302598466,0.12156427786932124,0.010825322858343105,1.4901101978445979e-5,6.883188941233998e-8
1252,-35483.97767624788,-2437.8341158246903,-107.33765426214671,-3.321852474440623,-0.0766501057464549,-0.0015191490816618342,0.014249717038798387,0.021035909304057004,0.12156428312633902,0.010827420926760863,1.4908655237525196e-5,6.883053816397767e-8
1253,-35728.2983300653,-2448.584503293654,-107.62134529443698,-3.329525078532621,-0.07680205697770943,-0.0015218379096732658,0.0142497170387985,0.021035909305535373,0.12156428845466176,0.010829547491638686,1.491619930511767e-5,6.882923061172782e-8
1254,-35973.695442363205,-2459.363298254074,-107.91232758682261,-3.3372128912684054,-0.07695427731062274,-0.001524523094349044,0.014249717038798616,0.021035909307033612,0.12156429385467,0.010831702705440274,1.492373367511341e-5,6.882796836914776e-8
1255,-36220.171890350684,-2470.1712299080014,-108.21130325618319,-3.3449159395272514,-0.07710676637390666,-0.0015272046141916694,0.014249717038798747,0.021035909308551867,0.12156429932674129,0.010833886719349515,1.4931257840106216e-5,6.882675307497744e-8
1256,-36467.730627664765,-2481.009097669628,-108.51852718048478,-3.3526342501420774,-0.07725952379577332,-0.001529882448252427,0.014249717038798857,0.02103590931009019,0.12156430487124947,0.010836099683245635,1.4938771291440685e-5,6.882558639331373e-8
1257,-36716.374689162316,-2491.8777264406904,-108.8339600897236,-3.360367849930415,-0.07741254920360033,-0.001532556576105735,0.014249717038798989,0.02103590931164877,0.12156431048856578,0.010838341745678388,1.4946273519260352e-5,6.882447001378353e-8
1258,-36966.10719199057,-2502.777937196238,-109.15759565620264,-3.3681167656594875,-0.07756584222276672,-0.0015352269777301544,0.014249717038799119,0.021035909313227737,0.12156431617905751,0.010840613053843158,1.4953764012556778e-5,6.882340565171802e-8
1259,-37216.93133536335,-2513.7105502786826,-109.4889643940054,-3.3758810240540535,-0.07771940247908447,-0.0015378936333281697,0.01424971703879924,0.02103590931482708,0.12156432194308864,0.010842913753555845,1.4961242259219263e-5,6.88223950483246e-8
1260,-37468.8503981809,-2524.6763390821325,-109.82671532195374,-3.3836606518169394,-0.07787322959667375,-0.0015405565232720427,0.01424971703879939,0.021035909316447002,0.12156432778101953,0.010845243989227897,1.4968707746085797e-5,6.882143997085988e-8
1261,-37721.86772993422,-2535.675941902099,-110.17002495155859,-3.3914556756055667,-0.07802732319946237,-0.0015432156280085231,0.014249717038799518,0.021035909318087447,0.12156433369320688,0.01084760390384101,1.4976159958994737e-5,6.882054221280124e-8
1262,-37975.98673981584,-2546.7099146858955,-110.51866105555493,-3.3992661220339357,-0.07818168290912265,-0.0015458709279058628,0.014249717038799653,0.021035909319748646,0.12156433968000414,0.010849993638921916,1.4983598382837065e-5,6.88197035940178e-8
1263,-38231.21089145677,-2557.7787901584124,-110.87125810397679,-3.407092017695949,-0.07833630834648014,-0.0015485224032521163,0.014249717038799774,0.02103590932143062,0.1215643457417607,0.010852413334517074,1.4991022501610532e-5,6.88189259609421e-8
1264,-38487.543694934626,-2568.882964491503,-111.22566091373406,-3.414933389130717,-0.07849119913166654,-0.0015511700341436865,0.01424971703879989,0.021035909323133505,0.12156435187882227,0.010854863129167204,1.4998431798473551e-5,6.881821118673964e-8
1265,-38744.988689166996,-2580.0226183385407,-111.5794407352928,-3.422790262858323,-0.0786463548817553,-0.0015538138004972649,0.014249717038800016,0.021035909324857407,0.12156435809153082,0.010857343159881839,1.5005825755800932e-5,6.881756117147906e-8
1266,-39003.54941899431,-2591.197689478305,-111.93037192874671,-3.4306626653686374,-0.07880177521235042,-0.0015564536820031661,0.014249717038800158,0.021035909326602452,0.1215643643802243,0.010859853562113754,1.5013203855240046e-5,6.881697784230119e-8
1267,-39263.22941190466,-2602.4078931256145,-112.27664552234836,-3.438550623096465,-0.07895745973617531,-0.0015590896581963406,0.014249717038800302,0.021035909328368678,0.12156437074523678,0.010862394469733297,1.5020565577768067e-5,6.881646315358741e-8
1268,-39524.032157863716,-2613.6527635981483,-112.61678422716591,-3.446454162469989,-0.0791134080634964,-0.0015617217085320651,0.014249717038800442,0.02103590933015618,0.12156437718689807,0.010864966015002765,1.5027910403750456e-5,6.881601908712809e-8
1269,-39785.96109288237,-2624.9316874851143,-112.94981452211641,-3.4543733098466247,-0.07926961980084643,-0.0015643498124877032,0.014249717038800578,0.021035909331965048,0.12156438370553413,0.010867568328550596,1.5035237812999908e-5,6.88156476522895e-8
1270,-40049.01958676573,-2636.2439540230002,-113.2763283502287,-3.4623080915611237,-0.0794260945512218,-0.0015669739496250831,0.0142497170388007,0.021035909333795358,0.12156439030146662,0.010870201539345597,1.5042547284836627e-5,6.881535088618086e-8
1271,-40313.210941195444,-2647.588911643389,-113.59826661504371,-3.470258533901653,-0.0795828319158301,-0.0015695940998090158,0.014249717038800852,0.02103590933564727,0.12156439697501341,0.010872865774670972,1.5049838298149377e-5,6.881513085382025e-8
1272,-40578.53840240322,-2658.966102868406,-113.91731847288911,-3.4782246631203275,-0.07973983149094079,-0.0015722102432119123,0.014249717038801004,0.021035909337520777,0.12156440372648712,0.010875561160098414,1.5057110331457593e-5,6.88149896482999e-8
1273,-40845.00517931974,-2670.37523913598,-114.23441393590572,-3.4862065054372846,-0.07989709287245456,-0.0015748223604690286,0.014249717038801157,0.021035909339416077,0.121564410556197,0.010878287819462124,1.5064362862974563e-5,6.881492939095103e-8
1274,-41112.614456674266,-2681.816124884837,-114.55098278877092,-3.4942040869968216,-0.08005461565235066,-0.0015774304326781107,0.014249717038801311,0.021035909341333134,0.12156441746444732,0.010881045874832697,1.5071595370671297e-5,6.881495223150785e-8
1275,-41381.36940678413,-2693.28870753252,-114.87022244516476,-3.5022174339286423,-0.08021239942048577,-0.0015800344414133854,0.01424971703880147,0.021035909343272145,0.12156442445153812,0.010883835446491087,1.507880733234187e-5,6.881506034827076e-8
1276,-41651.2732126904,-2704.7932542385106,-115.19525069801628,-3.510246572294031,-0.08037044376550792,-0.0015826343687984005,0.014249717038801615,0.02103590934523315,0.12156443151776494,0.010886656652902388,1.5085998225669266e-5,6.881525594826884e-8
