t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
115,0.002823209783052894,0.005015614626180879,0.035411528802458396,0.022888502138780364,0.0015412645000752166,0.00021938816476991792,1.1444646892085577e-5,2.3182973581725352e-7
116,0.0028231923638559696,0.005015518164021284,0.03541152476684194,0.022869846550408343,0.0014999409872387686,0.0002149481858867649,1.131041828094946e-5,2.308372089472374e-7
117,0.0028231787620331887,0.005015426693287896,0.035411513682723036,0.02285382278985624,0.0014599549340906957,0.0002105849094147766,1.1177344163650026e-5,2.2984503323806403e-7
118,0.00282316841322508,0.005015341153655233,0.03541149306037724,0.022840189557820592,0.0014212729927608962,0.0002062973401550244,1.1045419413067514e-5,2.2885322092741565e-7
119,0.0028231607789626053,0.005015262235350021,0.03541146155730042,0.022828715681556297,0.0013838624325968705,0.00020208449156257688,1.0914638897079541e-5,2.278617845143541e-7
120,0.0028231553566720998,0.005015190390447473,0.03541141876690843,0.02281917983987207,0.001347691132015893,0.0001979453857156233,1.0784997478661513e-5,2.2687073676134528e-7
121,0.0028231516870269205,0.0050151258507669366,0.035411365020984346,0.022811370293053634,0.001312727570308401,0.00019387905327581447,1.0656490015776713e-5,2.2588009069487456e-7
122,0.0028231493588472913,0.005015068650570095,0.0354113012091718,0.022805084618681262,0.0012789408196626406,0.0001898845334572167,1.0529111361444761e-5,2.24889859606874e-7
123,0.00282314801179663,0.005015018652435743,0.035411228617736164,0.02280012945156458,0.001246300537027779,0.00018596087398176314,1.0402856363541636e-5,2.2390005705470897e-7
124,0.0028231473371510573,0.005014975574858987,0.035411148788818986,0.0227963202296442,0.001214776956278759,0.0001821071310488664,1.0277719864902342e-5,2.229106968626499e-7
125,0.0028231470769357206,0.005014939020332586,0.035411063400593086,0.02279348094446066,0.0011843408803184439,0.0001783223692958413,1.0153696703213082e-5,2.2192179312199097e-7
126,0.002823147021724791,0.005014908502865305,0.035410974167999876,0.02279144389628049,0.0011549636731626148,0.00017460566175256896,1.0030781710782228e-5,2.2093336019042811e-7
