t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1582,-544109.5394121924,-19122.044532386364,-571.7269655716372,-13.499060698127273,-0.22022808594052623,-0.0018977260726751818
1583,-546024.604766701,-19179.284768028938,-572.9981429032476,-13.521159926007467,-0.22037903909905004,-0.0018828722409967853
1584,-547945.400457763,-19236.652171550384,-574.6436279863665,-13.543181467569303,-0.22054511520830236,-0.0018990241471913815
1585,-549871.9411581547,-19294.184285940588,-575.88897240999,-13.56527236903879,-0.22072646581137706,-0.0019497373362538566
1586,-551804.2412718213,-19351.841075131768,-577.0488904224827,-13.587391444092557,-0.22093394815229936,-0.0019934413601009992
1587,-553742.3128838334,-19409.61396504223,-578.2009954510087,-13.609513486741234,-0.22111312169456424,-0.0019606589250641994
1588,-555686.1675397548,-19467.502123704882,-579.9191938389234,-13.631616424861626,-0.22127162482845755,-0.0019510628046115377
1589,-557635.8197114257,-19525.5622931725,-581.0953380163473,-13.653745321421258,-0.22147195090619318,-0.001998228460212567
1590,-559591.2837039657,-19583.740154774274,-582.235512520829,-13.675917331637539,-0.2216832305658137,-0.0019997482555593016
1591,-561552.571226348,-19642.0321130023,-583.276641659979,-13.69808365871979,-0.22188420982804796,-0.0019451961807475187
1592,-563519.6931664005,-19700.4283028524,-584.3974163413533,-13.720233399444536,-0.22203330437424573,-0.0019300969084904234
1593,-565492.6602386135,-19758.936696081353,-585.659114549914,-13.742496327889366,-0.22222837316102773,-0.0019344679698084439
1594,-567471.484492656,-19817.57135911897,-587.0275977974852,-13.764710812798164,-0.2224422005402826,-0.0019076142131025185
1595,-569456.1791000813,-19876.34300978012,-588.3800857787576,-13.786984768260355,-0.22267711903794918,-0.0019046043374418204
1596,-571446.7576031849,-19935.24999907231,-589.8878099090502,-13.809270315476427,-0.22291169638397482,-0.001981054702516042
1597,-573443.234309082,-19994.307825802858,-591.5987270417542,-13.831545884032437,-0.22309478119828416,-0.002063010688873512
1598,-575445.6253738699,-20053.536885809062,-593.0493119723551,-13.853858367469645,-0.22333377958053002,-0.0020485245874469057
1599,-577453.9466364973,-20112.911092890743,-594.6159249686136,-13.876232363004549,-0.2235140307513628,-0.0020493560038906873
1600,-579468.2130869107,-20172.442094090806,-596.1724149975453,-13.898649607497767,-0.22372376248449183,-0.002028056009696166
1601,-581488.4405264603,-20232.12886026959,-597.342565971693,-13.921015053745283,-0.22391662838870857,-0.0019818580640297862
1602,-583514.6424650793,-20291.9327735443,-598.5810310799907,-13.943473546714879,-0.2241409082116583,-0.0019988139306079617
1603,-585546.8309576417,-20351.86064449345,-600.3002615345767,-13.965864591130714,-0.22428861785575288,-0.0020746393607562414
1604,-587585.020832407,-20411.960527509877,-601.6411728686061,-13.988285262969764,-0.22449271287792083,-0.002065038528353216
1605,-589629.2274649771,-20472.1946268947,-603.4650918484236,-14.010795065688368,-0.22465916078094392,-0.0020926414409939468
1606,-591679.4666308877,-20532.61119209158,-604.9248154650485,-14.033301849481912,-0.22488120474652237,-0.002088897509386085
1607,-593735.7547168382,-20593.173897990786,-606.6141422839607,-14.05578437203075,-0.22506206954976715,-0.0021028281541477603
1608,-595798.1074809014,-20653.90566248508,-607.2388461382927,-14.078283791042502,-0.22523605855054157,-0.0021426392666516686
1609,-597866.5366198474,-20714.699904331286,-608.9779874983133,-14.100816845930279,-0.22541704066567836,-0.002104733867032477
1610,-599941.0538778661,-20775.66821879678,-610.5460068668712,-14.123400085513625,-0.2256696861086548,-0.0021238727962829607
1611,-602021.675813486,-20836.79345851647,-611.7281869531071,-14.145926183509262,-0.2258576510107969,-0.0021076885018016804
1612,-604108.4161969454,-20898.037034764213,-612.8706199631556,-14.168515167886373,-0.2261243242305583,-0.0020998882466951607
1613,-606201.2865994123,-20959.39496059015,-614.0565915533901,-14.191218125528238,-0.22632196116408868,-0.002116871953894402
1614,-608300.298753495,-21020.871555345737,-615.4874298662745,-14.213878567169452,-0.2265524978138145,-0.0020964391259603826
1615,-610405.4657146297,-21082.491379645395,-617.385298281774,-14.236574949354422,-0.2268270439553807,-0.0020705228411386635
1616,-612516.804164854,-21144.301063316118,-618.8756345881246,-14.259215373149353,-0.22699280065721003,-0.0020221280691270138
1617,-614634.3309979006,-21206.25995775688,-620.2817563690154,-14.281944719691605,-0.22724439435064728,-0.002045667152807067
1618,-616758.0608069936,-21268.3595947441,-622.072000656842,-14.304645406759642,-0.22748298138347156,-0.002058128439140942
1619,-618888.0095182495,-21330.63833987027,-623.5838189141649,-14.32737545382344,-0.2277118650187192,-0.002067965341279003
1620,-621024.1936234969,-21393.068365195806,-625.0428627870748,-14.350197438535314,-0.2279510106279529,-0.002062515374594912
1621,-623166.6280918921,-21455.64446836534,-626.2952882398899,-14.372961133756185,-0.228146777661693,-0.00200568244018284
1622,-625315.3264766891,-21518.345884734343,-627.9428020319169,-14.39584575383483,-0.22839577425948615,-0.002011980868969239
1623,-627470.3032296022,-21581.212199301142,-629.6459056408781,-14.418765693601573,-0.2286309069382309,-0.0019297670258263896
1624,-629631.575096331,-21644.24888312924,-630.9584564360586,-14.441636675543048,-0.22882001879166156,-0.0019240469144748734
1625,-631799.1572020225,-21707.416969446636,-632.389459768263,-14.46453118976826,-0.2290258090015345,-0.0018835962679054823
1626,-633973.0632333186,-21770.728263176854,-633.8296862795202,-14.487486238319626,-0.22922518789922108,-0.0019067987953731358
1627,-636153.3076139342,-21834.183703507104,-635.0411367777007,-14.510383310919893,-0.22937776884917915,-0.0018835907823882305
1628,-638339.9035947993,-21897.760464147166,-636.314344865968,-14.533365703703593,-0.22954208509410154,-0.001976030327133453
1629,-640532.863640118,-21961.464632979394,-637.5980464632638,-14.556345631107364,-0.229768166417956,-0.0020056446737798353
1630,-642732.2004725469,-22025.297280206578,-638.9622331899983,-14.579348867567631,-0.2299941331968482,-0.002090202508660466
1631,-644937.9274043433,-22089.266384345665,-640.0071615255911,-14.602354986630889,-0.23020503131530073,-0.0020613112957019912
1632,-647150.0565037538,-22153.34010929947,-641.6369249321014,-14.625417985488205,-0.23042122889702513,-0.0020787473946230197
1633,-649368.6011324052,-22217.576925286685,-642.8376558429517,-14.648493306539576,-0.23063582038027877,-0.002115167389744162
1634,-651593.5754658576,-22281.933925970927,-644.2067045935163,-14.671568252639073,-0.23084495836412097,-0.0021103793284246337
1635,-653824.9923373748,-22346.42798201859,-646.0084481838821,-14.69462609411614,-0.23107924024523352,-0.002152228268587199
1636,-656062.8675922328,-22411.102365751274,-647.3297462360194,-14.717732076877255,-0.23130031790674968,-0.0021077252857053673
1637,-658307.2169185402,-22475.90897567458,-648.8161638078881,-14.740865829658269,-0.23152649662284858,-0.0021262081037024707
1638,-660558.0543156122,-22540.864331064036,-650.2277853780755,-14.764039659584409,-0.23169462685745232,-0.002127420052884722
1639,-662815.3943129277,-22605.960932601254,-651.8740643501785,-14.787205503846028,-0.2319388797426267,-0.0021459287336512206
1640,-665079.2522690087,-22671.222321589965,-653.141723767027,-14.81041612123371,-0.23216148973905898,-0.002129829933053637
1641,-667349.6426246922,-22736.610605173635,-654.9886783164111,-14.833651913653242,-0.23235749398028455,-0.002156581260165227
1642,-669626.5811261918,-22802.183682293133,-656.052800431319,-14.85689694616221,-0.23255700310708755,-0.002161238701360157
1643,-671910.0822278917,-22867.863224698714,-657.5897770844477,-14.880160458895803,-0.23276215637274808,-0.00214801874647115
1644,-674200.1589765927,-22933.696565474664,-659.0258087831442,-14.903443803609962,-0.23294771947413415,-0.0021505709428301504
1645,-676496.8261950425,-22999.673675811093,-659.9125619956526,-14.926647629093633,-0.23319004957696818,-0.0021450330067119103
