t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
160,-2.4921186221454614,-4.9443461339518375,4.029462121339159,0.4714080929422539,-0.18515900352955916,0.02850545253684734,-0.002169515367221201
161,-2.7342893870842375,-4.742287587315152,4.406607823442283,0.4621857175905841,-0.18373641240474567,0.028396652413811244,-0.0021686039111959935
162,-2.9658859831830022,-4.521383251053221,4.76731654325643,0.4530343340852736,-0.1823192595138566,0.02828789632854391,-0.0021676761991960775
163,-3.1859866643318466,-4.282454885780001,5.110183166991192,0.44395367065207325,-0.18090754254989694,0.028179185060011436,-0.0021667321536380686
164,-3.3937125318171035,-4.026394508059309,5.4338457613592475,0.4349434556417869,-0.17950125917164955,0.02807051938700657,-0.002165771695149517
165,-3.5882309876901575,-3.7541622315035754,5.736976923125955,0.42600341753012644,-0.1781004070035507,0.027961900088402124,-0.002164794742364674
166,-3.768759097376044,-3.4667845403495745,6.0183257794127805,0.41713328491762536,-0.1767049836356963,0.027853327943455495,-0.0021638012117338856
167,-3.934566815461472,-3.1653504628727354,6.276762658163879,0.4083327865322315,-0.17531498662432746,0.027744803732192805,-0.0021627910173481215
168,-4.084979966951355,-2.8510055110003623,6.511220486333721,0.3996016512332681,-0.17393041349307106,0.027636328235947374,-0.0021617640707871167
169,-4.219382982935818,-2.5249485505288676,6.720591805611534,0.3909396080077037,-0.17255126173148208,0.027527902237538985,-0.002160720280954398
170,-4.33722161162709,-2.1884338209117637,6.90379896733955,0.3823463859761551,-0.17117752879646392,0.027419526521878342,-0.0021596595539552996
171,-4.438005671621776,-1.8427694442094142,7.059853714954834,0.37382171439019385,-0.16980921211134023,0.027311201876273027,-0.002158581792968335
172,-4.521311611470262,-1.4893129560582627,7.187918395905402,0.36536532263882154,-0.16844630906747726,0.02720292909110802,-0.002157486898157037
173,-4.586784815151899,-1.129463774890859,7.287365920602507,0.35697694024309634,-0.1670888170226058,0.027094708960096154,-0.0021563747665678487
174,-4.634141421241854,-0.7646526737975057,7.357697441651459,0.34865629686190847,-0.16573673330225372,0.026986542280983128,-0.0021552452920755054
175,-4.663169727288576,-0.39633536857860296,7.398503027429799,0.340403122290986,-0.1643900551990541,0.02687842985597634,-0.0021540983653263695
176,-4.673731333423828,-0.025988071737233793,7.409408247789026,0.33221714646464995,-0.16304877997271988,0.026770372492279156,-0.002152933873706212
177,-4.665762107481921,0.34489428204645445,7.390103169455556,0.32409809945589546,-0.16171290484958062,0.026662371002584447,-0.002151751701323371
178,-4.6392730617580815,0.714801261274319,7.340379616418778,0.31604571147978894,-0.16038242702282424,0.02655442620565894,-0.0021505517290153135
179,-4.5943509815000425,1.0822120250512774,7.2601502222510526,0.30805971289395945,-0.15905734365227342,0.02644653892689819,-0.002149333834372917
180,-4.53115881160561,1.4456013639841505,7.14947318736809,0.300139834196182,-0.15773765186296593,0.02633870999870398,-0.0021480978917700305
181,-4.4499356727102555,1.803446977924621,7.00862197887248,0.29228580603161036,-0.1564233487466287,0.026230940261277612,-0.002146843772441188
182,-4.350996468383306,2.1542402397915525,6.838182934987631,0.2844973591887241,-0.15511443135992847,0.026123230562970487,-0.002145571344547618
183,-4.234730810780921,2.4965018396346323,6.63890406119708,0.276774224600395,-0.15381089672417964,0.02601558176084818,-0.002144280473277691
184,-4.101601324200056,2.828789867079904,6.4116463956051355,0.2691161333453791,-0.15251274182471772,0.0259079947211954,-0.0021429710209619215
185,-3.9521416680275587,3.149705463754068,6.15736652768373,0.2615228166501687,-0.15121996361042964,0.0258004703200379,-0.0021416428472081405
186,-3.786954231237613,3.457897599972958,5.877120827292459,0.25399400588982335,-0.1499325589928631,0.025693009443597595,-0.00214029580905073
