t,dim_1,dim_2
464,0.10552601121781734,-0.005785300489176771
465,0.10523623290786759,-0.005776779206098325
466,0.10494692128689409,-0.005768234289986448
467,0.1046580834443529,-0.005759668067472484
468,0.10436972542440175,-0.0057510831141296395
469,0.10408184716840542,-0.0057424819557723075
470,0.10379445229449583,-0.005733867258608925
471,0.10350753929222638,-0.005725241579478589
472,0.10322111219580737,-0.005716607649475998
473,0.10293517296716267,-0.005707968277164862
474,0.10264972508249179,-0.005699326431313088
475,0.10236475959032007,-0.005690684626931018
476,0.10208028522170519,-0.0056820458156855306
477,0.10179628933904208,-0.005673412324846104
478,0.10151278410940957,-0.005664787103337171
479,0.10122976770746449,-0.00565617302948932
480,0.10094723764061886,-0.0056475728848729145
481,0.10066519318544562,-0.00563898944971003
482,0.10038362647049963,-0.0056304251524241225
483,0.1001025426855232,-0.005621882728770453
484,0.09982193607060169,-0.005613364681192628
485,0.0995418011595626,-0.005604873299765833
486,0.09926213522214851,-0.0055964108047177495
487,0.09898293489127483,-0.005587979320137778
488,0.09870420237978308,-0.0055795811582835565
489,0.09842592827027949,-0.00557121824384986
490,0.09814811477712194,-0.00556289270036791
491,0.09787075310793862,-0.005554606305177713
492,0.09759383675554882,-0.005546360608130977
493,0.09731736677919985,-0.005538157313787122
494,0.09704134085521797,-0.0055299981165286465
495,0.09676575029379574,-0.005521884386490372
496,0.09649059424929896,-0.005513817565193482
497,0.09621585897883032,-0.005505798524286149
498,0.09594153943707828,-0.005497828002601934
499,0.09566763010149544,-0.005489906584145084
500,0.09539411866817891,-0.005482034360482763
501,0.09512100404324732,-0.005474211491475068
502,0.09484828109619958,-0.005466438003843671
503,0.0945759478084618,-0.005458713946834998
504,0.09430399187617654,-0.00545103887807915
505,0.09403241583504846,-0.005443412604462104
506,0.09376121260258131,-0.005435834700732859
507,0.09349036937595034,-0.0054283042224239015
508,0.0932198875201113,-0.005420820411879046
509,0.09294975355288723,-0.005413381954002692
510,0.09267996324456561,-0.00540598743559526
511,0.09241051392939771,-0.005398635420018418
512,0.09214139983832129,-0.005391324288437804
513,0.09187261464575443,-0.005384052207949944
514,0.09160415349173455,-0.005376817200280967
515,0.09133601363382195,-0.00536961724271706
516,0.09106819170237754,-0.005362450231687722
517,0.09080068094879684,-0.005355313808558573
518,0.09053348392706248,-0.005348205818864095
519,0.09026659811915293,-0.005341124053321302
520,0.09000002452978559,-0.0053340664184434484
521,0.08973375261579171,-0.005327030353912005
522,0.08946778457951171,-0.005320013463451343
523,0.08920211595036324,-0.005313013175191888
524,0.08893673484451947,-0.005306026364578225
525,0.08867164472202653,-0.005299050113751371
526,0.08840684964055265,-0.005292081734135198
527,0.08814235343995462,-0.005285118748824464
528,0.08787814856415027,-0.005278158316595578
529,0.08761423456051057,-0.005271197579976186
530,0.08735061450880134,-0.005264233834721277
531,0.08708728871919319,-0.00525726438457276
532,0.08682425773111495,-0.005250286545981759
533,0.086561523565524,-0.0052432977154761706
534,0.08629908996785011,-0.0052362954493755795
535,0.08603695592693927,-0.005229277219852885
536,0.08577511987934633,-0.005222240381000174
