t,dim_1,dim_2
513,0.00014839977179502702,3.128400678740149e-7
514,0.000148231878311379,3.1237410471245995e-7
515,0.00014806487122187657,3.1190940934221536e-7
516,0.00014789874695582644,3.114459805758597e-7
517,0.00014773350195170017,3.1098381722079383e-7
518,0.0001475691326571318,3.1052291807929017e-7
519,0.00014740563552891403,3.100632819485403e-7
520,0.0001472430070329957,3.096049076207038e-7
521,0.00014708124364447783,3.091477938829564e-7
522,0.00014692034184761018,3.0869193951753664e-7
523,0.00014676029813578853,3.08237343301796e-7
524,0.00014660110901154992,3.077840040082444e-7
525,0.00014644277098656985,3.073319204045996e-7
526,0.00014628528058165878,3.0688109125383443e-7
527,0.00014612863432675674,3.064315153142231e-7
528,0.00014597282876093175,3.059831913393906e-7
529,0.00014581786043237413,3.055361180783582e-7
530,0.0001456637258983931,3.0509029427559196e-7
531,0.0001455104217254123,3.0464571867104893e-7
532,0.00014535794448896646,3.042023900002251e-7
533,0.00014520629077369607,3.037603069942007e-7
534,0.00014505545717334418,3.033194683796892e-7
535,0.00014490544029075136,3.0287987287908254e-7
536,0.0001447562367378509,3.0244151921049786e-7
537,0.000144607843135665,3.020044060878246e-7
538,0.00014446025611429997,3.0156853222076986e-7
539,0.00014431347231294141,3.011338963149063e-7
540,0.00014416748837984953,3.007004970717166e-7
541,0.00014402230097235462,3.0026833318864135e-7
542,0.00014387790675685148,2.99837403359123e-7
543,0.00014373430240879537,2.994077062726536e-7
544,0.00014359148461269675,2.989792406148201e-7
545,0.00014344945006211562,2.985520050673491e-7
546,0.00014330819545965698,2.9812599830815315e-7
547,0.00014316771751696564,2.9770121901137714e-7
548,0.00014302801295472097,2.9727766584744204e-7
549,0.00014288907850263088,2.96855337483091e-7
550,0.0001427509108994276,2.964342325814347e-7
551,0.00014261350689286144,2.96014349801996e-7
552,0.00014247686323969546,2.9559568780075557e-7
553,0.0001423409767056996,2.951782452301952e-7
554,0.000142205844065646,2.9476202073934483e-7
555,0.00014207146210330212,2.943470129738255e-7
556,0.00014193782761142616,2.939332205758948e-7
557,0.00014180493739176007,2.935206421844905e-7
558,0.00014167278825502456,2.9310927643527565e-7
559,0.00014154137702091288,2.9269912196068254e-7
560,0.00014141070051808466,2.9229017738995664e-7
561,0.00014128075558416048,2.918824413492017e-7
562,0.00014115153906571492,2.9147591246142195e-7
563,0.00014102304781827096,2.910705893465667e-7
564,0.0001408952787062937,2.906664706215747e-7
565,0.0001407682286031842,2.902635549004173e-7
566,0.0001406418943912726,2.898618407941414e-7
