t,μ_pos,μ_vel,μ_acc,σ2_pos,σ2_vel,σ2_acc
794,-6178.61439472975,-82.9440636010914,1.2727541287311173,0.014249717011791445,0.02103590173205374,0.12153721346971516
795,-6186.902437316126,-82.81678818847614,1.19166797375535,0.014249717011791441,0.02103590173205374,0.1215372134697152
796,-6195.1781577913835,-82.6976213917343,1.1133680250111946,0.014249717011791438,0.021035901732053747,0.12153721346971516
797,-6203.442353086727,-82.5862845902346,1.0401761012782917,0.01424971701179144,0.021035901732053754,0.12153721346971516
798,-6211.695780665383,-82.48226698109995,0.9732082077559177,0.014249717011791448,0.021035901732053774,0.12153721346971516
799,-6219.939141324098,-82.38494616114585,0.9119081037866541,0.014249717011791445,0.021035901732053754,0.12153721346971516
800,-6228.1730763992755,-82.29375535163265,0.8558930505504954,0.014249717011791438,0.021035901732053747,0.12153721346971512
801,-6236.398172467325,-82.20816604762587,0.8058744821357162,0.014249717011791427,0.021035901732053733,0.12153721346971512
802,-6244.614959699083,-82.12757860052378,0.7626202259114255,0.014249717011791433,0.021035901732053733,0.12153721346971512
803,-6252.823904455672,-82.05131657927464,0.7270473605025316,0.014249717011791436,0.021035901732053733,0.12153721346971516
804,-6261.025400874915,-81.97861184476042,0.7004749809546506,0.014249717011791434,0.02103590173205374,0.12153721346971516
805,-6269.219759687171,-81.90856434792768,0.6826529783514411,0.014249717011791431,0.02103590173205374,0.12153721346971516
806,-6277.407202857574,-81.84029905130924,0.6725847950332943,0.014249717011791436,0.021035901732053743,0.1215372134697152
807,-6285.58786983965,-81.77304057292848,0.6698267533216843,0.014249717011791443,0.02103590173205374,0.1215372134697152
808,-6293.7618247653245,-81.70605789849839,0.6734200481733854,0.014249717011791436,0.02103590173205374,0.12153721346971524
809,-6301.929063461263,-81.63871589395423,0.6807154936011042,0.014249717011791431,0.02103590173205373,0.1215372134697152
810,-6310.089531476951,-81.57064434449013,0.6885610674090803,0.014249717011791434,0.02103590173205373,0.12153721346971524
811,-6318.243153105809,-81.50178823766954,0.695860653509608,0.014249717011791434,0.021035901732053722,0.1215372134697152
812,-6326.389852627393,-81.43220217212973,0.7023541000486908,0.014249717011791431,0.021035901732053722,0.1215372134697152
813,-6334.529561072814,-81.36196676207024,0.7081055546703445,0.014249717011791431,0.021035901732053722,0.1215372134697152
814,-6342.6622172198395,-81.2911562066928,0.7139586483638947,0.01424971701179143,0.02103590173205373,0.1215372134697152
815,-6350.787763045955,-81.21976034206816,0.7207638745065136,0.01424971701179143,0.02103590173205374,0.1215372134697152
816,-6358.906135261915,-81.14768395471827,0.7285791591249458,0.014249717011791431,0.021035901732053736,0.12153721346971524
817,-6367.017260764054,-81.07482603866518,0.736282398100981,0.01424971701179143,0.02103590173205375,0.1215372134697152
818,-6375.121061957094,-81.00119779859833,0.7427415798057045,0.014249717011791436,0.021035901732053754,0.1215372134697152
819,-6383.217468028646,-80.92692364040272,0.7477229395336421,0.01424971701179144,0.02103590173205377,0.1215372134697152
820,-6391.30642177533,-80.85215134649589,0.7521846594026108,0.014249717011791434,0.02103590173205376,0.12153721346971512
821,-6399.3878759827785,-80.77693288099232,0.7581773473173503,0.014249717011791441,0.021035901732053757,0.12153721346971516
822,-6407.46177838,-80.70111514711408,0.7682154298742835,0.014249717011791441,0.021035901732053754,0.12153721346971516
823,-6415.528048816228,-80.6242936051171,0.7840103251108916,0.014249717011791445,0.021035901732053754,0.1215372134697152
824,-6423.586558124686,-80.54589257362787,0.8061113911860049,0.014249717011791436,0.02103590173205374,0.1215372134697152
825,-6431.637116828322,-80.4652814352149,0.8336424910895068,0.014249717011791431,0.02103590173205374,0.12153721346971524
826,-6439.679476762893,-80.38191718645926,0.864501708194122,0.014249717011791434,0.02103590173205373,0.1215372134697152
827,-6447.71334597632,-80.29546701566976,0.8965567215790579,0.01424971701179143,0.02103590173205374,0.1215372134697152
828,-6455.738409897558,-80.20581134320896,0.9277452554518594,0.014249717011791438,0.021035901732053747,0.1215372134697152
829,-6463.754352309088,-80.11303681700885,0.95595348590525,0.014249717011791441,0.02103590173205374,0.12153721346971516
830,-6471.760876227309,-80.01744146737022,0.9788572520513862,0.014249717011791441,0.02103590173205374,0.12153721346971516
831,-6479.75772609078,-79.91955574082056,0.9942866791082721,0.014249717011791434,0.02103590173205374,0.12153721346971509
832,-6487.744710234636,-79.8201270712395,1.0003142594501127,0.014249717011791434,0.021035901732053726,0.12153721346971512
833,-6495.721721371137,-79.72009564356881,0.995737564422144,0.014249717011791434,0.02103590173205373,0.12153721346971516
834,-6503.688752249241,-79.62052188523474,0.9798560574998031,0.014249717011791433,0.02103590173205373,0.12153721346971512
835,-6511.645905160375,-79.52253627731076,0.9512754028686562,0.014249717011791441,0.02103590173205374,0.12153721346971512
836,-6519.593402408323,-79.42740873511961,0.9099568292946687,0.014249717011791438,0.021035901732053726,0.12153721346971512
837,-6527.531593494456,-79.33641305061215,0.857776622818216,0.014249717011791433,0.02103590173205372,0.12153721346971509
838,-6535.460945915301,-79.25063538685663,0.7960893258241732,0.014249717011791438,0.021035901732053712,0.12153721346971512
839,-6543.382029001491,-79.17102645339443,0.7270730619562912,0.014249717011791436,0.02103590173205372,0.12153721346971516
840,-6551.295496274556,-79.09831914701518,0.6547386512098031,0.014249717011791433,0.02103590173205371,0.12153721346971516
841,-6559.202054492573,-79.03284528206049,0.5823363342364364,0.014249717011791438,0.021035901732053722,0.12153721346971524
842,-6567.102427337604,-78.97461164895374,0.5114097230560529,0.014249717011791433,0.02103590173205374,0.12153721346971524
843,-6574.997331452066,-78.92347067714657,0.44300017884925225,0.014249717011791441,0.02103590173205375,0.12153721346971524
844,-6582.887463518241,-78.87917065981777,0.37788100608404107,0.014249717011791436,0.02103590173205375,0.12153721346971516
845,-6590.773491178484,-78.84138255983765,0.31647581935203567,0.014249717011791436,0.02103590173205375,0.1215372134697152
846,-6598.656047052906,-78.80973497877267,0.2597762503165405,0.014249717011791436,0.02103590173205375,0.12153721346971516
847,-6606.535721664383,-78.78375735512873,0.21016091846669688,0.014249717011791438,0.02103590173205375,0.1215372134697152
848,-6614.413046590799,-78.76274126511719,0.17064653890935602,0.014249717011791431,0.021035901732053757,0.12153721346971516
849,-6622.288467480979,-78.74567661342542,0.1437768973489129,0.014249717011791431,0.021035901732053757,0.12153721346971516
850,-6630.162316254884,-78.73129892619053,0.13161048558549396,0.014249717011791434,0.021035901732053768,0.12153721346971516
851,-6638.034788093093,-78.71813788032746,0.1356886893916926,0.014249717011791431,0.021035901732053778,0.12153721346971512
852,-6645.905923438075,-78.70456901404475,0.156507057443405,0.014249717011791431,0.02103590173205377,0.12153721346971505
853,-6653.775597807631,-78.68891831060328,0.19286694141896524,0.014249717011791447,0.021035901732053747,0.12153721346971505
854,-6661.643525308256,-78.66963161834961,0.24235863205495012,0.014249717011791447,0.021035901732053747,0.12153721346971509
855,-6669.509276681512,-78.64539575657173,0.3022161076882003,0.014249717011791447,0.021035901732053747,0.12153721346971512
856,-6677.372305182868,-78.61517414660418,0.3690578780329893,0.01424971701179144,0.021035901732053736,0.12153721346971505
857,-6685.2319773124855,-78.57826835916721,0.4395761439346096,0.014249717011791434,0.02103590173205373,0.12153721346971505
858,-6693.087606271166,-78.53431074479083,0.511324244830193,0.014249717011791436,0.021035901732053726,0.12153721346971516
859,-6700.938480729435,-78.48317831982432,0.5816471293199015,0.014249717011791438,0.021035901732053726,0.1215372134697152
860,-6708.78389032973,-78.42501360601972,0.6477413576759598,0.014249717011791431,0.021035901732053733,0.12153721346971524
861,-6716.623152987289,-78.36023946899995,0.7072000874405563,0.014249717011791431,0.02103590173205374,0.1215372134697152
862,-6724.455640933062,-78.289519459075,0.7590711167205746,0.014249717011791438,0.021035901732053747,0.1215372134697152
863,-6732.280797523381,-78.2136123462212,0.8035742992600489,0.01424971701179144,0.021035901732053747,0.12153721346971516
864,-6740.09814088698,-78.13325491506858,0.8405634009255785,0.014249717011791436,0.021035901732053754,0.12153721346971512
865,-6747.907263561516,-78.04919857374382,0.8698784755844309,0.014249717011791427,0.021035901732053747,0.12153721346971512
866,-6755.707834030319,-77.96221072457298,0.8903193376537963,0.014249717011791431,0.021035901732053726,0.12153721346971509
867,-6763.499603507568,-77.87317878905073,0.9002348574267783,0.014249717011791422,0.021035901732053726,0.12153721346971501
868,-6771.282420213787,-77.78315530139736,0.8986642493845056,0.014249717011791431,0.021035901732053743,0.12153721346971512
869,-6779.056242421198,-77.69328887468315,0.8855730976666231,0.014249717011791431,0.02103590173205373,0.12153721346971512
870,-6786.82114344094,-77.60473156337602,0.8621249813325351,0.014249717011791445,0.021035901732053743,0.1215372134697152
871,-6794.577305969764,-77.51851906396546,0.8298355368144819,0.014249717011791447,0.021035901732053754,0.12153721346971524
872,-6802.325008696374,-77.4355355092038,0.7901773157024609,0.014249717011791445,0.02103590173205374,0.12153721346971524
873,-6810.064611359091,-77.35651777672648,0.7443137166835143,0.014249717011791438,0.02103590173205374,0.12153721346971524
874,-6817.796541564983,-77.28208640445982,0.6937507023571183,0.014249717011791434,0.02103590173205373,0.12153721346971524
875,-6825.521281451215,-77.21271133370149,0.6397074440914494,0.014249717011791436,0.02103590173205374,0.1215372134697152
876,-6833.239354047751,-77.14874058873492,0.5822858293988442,0.014249717011791431,0.02103590173205373,0.12153721346971516
877,-6840.951316676004,-77.09051200538256,0.5218282368902898,0.014249717011791436,0.021035901732053747,0.1215372134697152
878,-6848.657758731084,-77.03832918170633,0.46013060095875014,0.014249717011791441,0.021035901732053754,0.1215372134697152
879,-6856.359290992729,-76.99231612197255,0.39962878940880403,0.014249717011791445,0.02103590173205374,0.12153721346971516
880,-6864.056524460946,-76.9523532434046,0.3414337761817047,0.014249717011791441,0.02103590173205374,0.1215372134697152
881,-6871.750052616501,-76.91820986614776,0.2855279099373414,0.014249717011791438,0.021035901732053747,0.12153721346971516
882,-6879.440445966495,-76.88965707522107,0.23096851184935252,0.01424971701179144,0.021035901732053754,0.12153721346971516
883,-6887.1282568318675,-76.86656022406308,0.17671390911172377,0.014249717011791448,0.021035901732053774,0.12153721346971516
884,-6894.814029284586,-76.84888883318963,0.12268155705644819,0.014249717011791445,0.021035901732053754,0.12153721346971516
885,-6902.498304758276,-76.83662067771037,0.06949255538100776,0.014249717011791438,0.021035901732053747,0.12153721346971512
886,-6910.181619363311,-76.82967142239234,0.017710387780973426,0.014249717011791427,0.021035901732053733,0.12153721346971512
887,-6917.86449795455,-76.82790038374611,-0.03296993939997197,0.014249717011791433,0.021035901732053733,0.12153721346971512
888,-6925.547452840747,-76.83119737799915,-0.08225485810043942,0.014249717011791436,0.021035901732053733,0.12153721346971516
889,-6933.23098385372,-76.83942286404165,-0.12983420193937237,0.014249717011791434,0.02103590173205374,0.12153721346971516
890,-6940.915575313428,-76.85240628422939,-0.17670124448392913,0.014249717011791431,0.02103590173205374,0.12153721346971516
891,-6948.601699450241,-76.87007640846339,-0.22424943468623057,0.014249717011791436,0.021035901732053743,0.1215372134697152
892,-6956.289828338724,-76.89250135166823,-0.2732983420543857,0.014249717011791443,0.02103590173205374,0.1215372134697152
893,-6963.980444963801,-76.91983118578655,-0.3234291926864683,0.014249717011791436,0.02103590173205374,0.12153721346971524
894,-6971.674045228431,-76.9521741049622,-0.3741058925924314,0.014249717011791431,0.02103590173205373,0.1215372134697152
895,-6979.371133169071,-76.98958469405271,-0.4255680417144536,0.014249717011791434,0.02103590173205373,0.12153721346971524
896,-6987.072219477068,-77.03214149822412,-0.47752393819759575,0.014249717011791434,0.021035901732053722,0.1215372134697152
897,-6994.77782124584,-77.07989389211492,-0.529236116760416,0.014249717011791431,0.021035901732053722,0.1215372134697152
898,-7002.488456816172,-77.13281750381067,-0.5806394795011451,0.014249717011791431,0.021035901732053722,0.1215372134697152
899,-7010.204641763315,-77.19088145184756,-0.6317030137157494,0.01424971701179143,0.02103590173205373,0.1215372134697152
900,-7017.926888425329,-77.25405175312346,-0.6827776650232128,0.01424971701179143,0.02103590173205374,0.1215372134697152
901,-7025.655707493323,-77.3223295190945,-0.7357749973377591,0.014249717011791431,0.021035901732053736,0.12153721346971524
902,-7033.391619319593,-77.39590701836282,-0.7918616705107601,0.01424971701179143,0.02103590173205375,0.1215372134697152
903,-7041.135169327508,-77.47509318517949,-0.8501297270805014,0.014249717011791436,0.021035901732053754,0.1215372134697152
904,-7048.8869292903555,-77.56010615808387,-0.9085204676292241,0.01424971701179144,0.02103590173205377,0.1215372134697152
905,-7056.647482503213,-77.65095820556817,-0.9640363246092157,0.014249717011791434,0.02103590173205376,0.12153721346971512
906,-7064.417398501517,-77.74736183913306,-1.0138145708796282,0.014249717011791441,0.021035901732053757,0.12153721346971516
907,-7072.197203752563,-77.84874329790595,-1.0548558232116407,0.014249717011791441,0.021035901732053754,0.12153721346971516
908,-7079.9873523588285,-77.9542288821737,-1.084546925784945,0.014249717011791445,0.021035901732053754,0.1215372134697152
909,-7087.78819798082,-78.06268357677412,-1.1017961590903405,0.014249717011791436,0.02103590173205374,0.1215372134697152
910,-7095.599975321541,-78.1728631944884,-1.107038484224383,0.014249717011791431,0.02103590173205374,0.12153721346971524
911,-7103.422796836072,-78.28356704444771,-1.1018066858636866,0.014249717011791434,0.02103590173205373,0.1215372134697152
912,-7111.256662577478,-78.39374771422905,-1.0880355651462543,0.01424971701179143,0.02103590173205374,0.1215372134697152
